"filename","VerifiedTarget","LLMresponse","status","attempts","CharDiff"
"Equiv.toAlgEquiv_injective.lean","import Mathlib

variable {M G : Type*} (R A : Type*) [CommSemiring R] [Semiring A] [Algebra R A]

variable [Group G] [MulSemiringAction G A] [SMulCommClass G R A]

theorem toAlgEquiv_injective [FaithfulSMul G A] :
    Function.Injective (MulSemiringAction.toAlgEquiv R A : G → A ≃ₐ[R] A) := fun _ _ h =>
  eq_of_smul_eq_smul fun r => AlgEquiv.ext_iff.1 h r
","FAIL
import Mathlib

variable {M G : Type*} (R A : Type*) [CommSemiring R] [Semiring A] [Algebra R A]

variable [Group G] [MulSemiringAction G A] [SMulCommClass G R A]

theorem toAlgEquiv_injective [FaithfulSMul G A] :
    Function.Injective (MulSemiringAction.toAlgEquiv R A : G → A ≃ₐ[R] A) := by
  intro g h hgh
  have hsmul : ∀ a : A, g • a = h • a := fun a => DFunLike.congr_fun hgh a
  exact smul_left_injective G <| funext hsmul
","FAIL","3","79"
"Equiv.toEquiv_inj.lean","import Mathlib

open scoped AddConstMap

variable {G H K : Type*} [Add G] [Add H] [Add K] {a : G} {b : H} {c : K}

theorem toEquiv_inj {e₁ e₂ : G ≃+c[a, b] H} : e₁.toEquiv = e₂.toEquiv ↔ e₁ = e₂ := AddConstEquiv.toEquiv_injective.eq_iff
","import Mathlib

open scoped AddConstMap

variable {G H K : Type*} [Add G] [Add H] [Add K] {a : G} {b : H} {c : K}

theorem toEquiv_inj {e₁ e₂ : G ≃+c[a, b] H} : e₁.toEquiv = e₂.toEquiv ↔ e₁ = e₂ := by
  constructor
  · intro h
    cases e₁
    cases e₂
    cases h
    rfl
  · intro h
    simpa [h]
","PASS","1","62"
"Equiv.toLinearEquiv_injective.lean","import Mathlib

variable {R : Type uR}

variable {A₁ : Type uA₁} {A₂ : Type uA₂} {A₃ : Type uA₃}

variable {A₁' : Type uA₁'} {A₂' : Type uA₂'} {A₃' : Type uA₃'}

variable [CommSemiring R] [Semiring A₁] [Semiring A₂] [Semiring A₃]

variable [Semiring A₁'] [Semiring A₂'] [Semiring A₃']

variable [Algebra R A₁] [Algebra R A₂] [Algebra R A₃]

variable [Algebra R A₁'] [Algebra R A₂'] [Algebra R A₃']

variable (e : A₁ ≃ₐ[R] A₂)

theorem toLinearEquiv_injective : Function.Injective (AlgEquiv.toLinearEquiv : _ → A₁ ≃ₗ[R] A₂) := fun _ _ h => AlgEquiv.ext <| LinearEquiv.congr_fun h
","import Mathlib

universe uR uA₁ uA₂ uA₃ uA₁' uA₂' uA₃'

variable {R : Type uR}

variable {A₁ : Type uA₁} {A₂ : Type uA₂} {A₃ : Type uA₃}

variable {A₁' : Type uA₁'} {A₂' : Type uA₂'} {A₃' : Type uA₃'}

variable [CommSemiring R] [Semiring A₁] [Semiring A₂] [Semiring A₃]

variable [Semiring A₁'] [Semiring A₂'] [Semiring A₃']

variable [Algebra R A₁] [Algebra R A₂] [Algebra R A₃]

variable [Algebra R A₁'] [Algebra R A₂'] [Algebra R A₃']

variable (e : A₁ ≃ₐ[R] A₂)

theorem toLinearEquiv_injective :
    Function.Injective (AlgEquiv.toLinearEquiv : _ → A₁ ≃ₗ[R] A₂) :=
  AlgEquiv.toLinearEquiv_injective
","PASS","2","26"
"Equiv.toLinearMap_injective.lean","import Mathlib

variable {R : Type uR}

variable {A₁ : Type uA₁} {A₂ : Type uA₂} {A₃ : Type uA₃}

variable {A₁' : Type uA₁'} {A₂' : Type uA₂'} {A₃' : Type uA₃'}

variable [CommSemiring R] [Semiring A₁] [Semiring A₂] [Semiring A₃]

variable [Semiring A₁'] [Semiring A₂'] [Semiring A₃']

variable [Algebra R A₁] [Algebra R A₂] [Algebra R A₃]

variable [Algebra R A₁'] [Algebra R A₂'] [Algebra R A₃']

variable (e : A₁ ≃ₐ[R] A₂)

theorem toLinearMap_injective : Function.Injective (AlgEquiv.toLinearMap : _ → A₁ →ₗ[R] A₂) := fun _ _ h =>
  AlgEquiv.ext <| LinearMap.congr_fun h
","import Mathlib

universe uR uA₁ uA₂ uA₃ uA₁' uA₂' uA₃'

variable {R : Type uR}

variable {A₁ : Type uA₁} {A₂ : Type uA₂} {A₃ : Type uA₃}

variable {A₁' : Type uA₁'} {A₂' : Type uA₂'} {A₃' : Type uA₃'}

variable [CommSemiring R] [Semiring A₁] [Semiring A₂] [Semiring A₃]

variable [Semiring A₁'] [Semiring A₂'] [Semiring A₃']

variable [Algebra R A₁] [Algebra R A₂] [Algebra R A₃]

variable [Algebra R A₁'] [Algebra R A₂'] [Algebra R A₃']

variable (e : A₁ ≃ₐ[R] A₂)

theorem toLinearMap_injective : Function.Injective (AlgEquiv.toLinearMap : _ → A₁ →ₗ[R] A₂) :=
  fun f g h => by
    ext x
    exact LinearMap.congr_fun h x
","PASS","2","49"
"Even.add_one_lt_of_even.lean","import Mathlib

variable {m n : ℕ}

theorem add_one_lt_of_even (hn : Even n) (hm : Even m) (hnm : n < m) :
    n + 1 < m := by grind

example (m n : ℕ) (h : Even m) : ¬Even (n + 3) ↔ Even (m ^ 2 + m + n) := by simp [*, parity_simps]

example : ¬Even 25394535 := by decide
","import Mathlib

variable {m n : ℕ}

theorem add_one_lt_of_even (hn : Even n) (hm : Even m) (hnm : n < m) :
    n + 1 < m := by
  rcases hn with ⟨a, rfl⟩
  rcases hm with ⟨b, rfl⟩
  omega
","PASS","2","-85"
"Even.div_two_mul_two_of_even.lean","import Mathlib

variable {m n : ℕ}

theorem div_two_mul_two_of_even : Even n → n / 2 * 2 = n := fun h ↦ Nat.div_mul_cancel ((even_iff_exists_two_nsmul _).1 h)
","import Mathlib

variable {m n : ℕ}

theorem div_two_mul_two_of_even : Even n → n / 2 * 2 = n := by
  intro hn
  exact Nat.div_two_mul_two_of_even hn
","PASS","1","-10"
"Even.ediv_two_mul_two_of_even.lean","import Mathlib

variable {m n : ℤ}

theorem ediv_two_mul_two_of_even : Even n → n / 2 * 2 = n := by grind

example (m n : ℤ) (h : Even m) : ¬Even (n + 3) ↔ Even (m ^ 2 + m + n) := by
  simp +decide [*, parity_simps]

example : ¬Even (25394535 : ℤ) := by decide
","FAIL
import Mathlib

variable {m n : ℤ}

theorem ediv_two_mul_two_of_even : Even n → n / 2 * 2 = n := by
  intro hn
  simpa [Int.ediv_two_of_even hn] using congrArg (fun t : ℤ => t * 2) (Int.ediv_two_eq_half n)
","FAIL","3","-50"
"Even.even_iff.lean","import Mathlib

variable {m n : ℤ}

theorem even_iff : Even n ↔ n % 2 = 0 where
  mp := fun ⟨m, hm⟩ ↦ by simp [← Int.two_mul, hm]
  mpr h := ⟨n / 2, by grind⟩
","import Mathlib

variable {m n : ℤ}

theorem even_iff : Even n ↔ n % 2 = 0 where
  mp := by
    intro h
    simpa [Int.even_iff] using h
  mpr := by
    intro h
    simpa [Int.even_iff] using h
","PASS","2","34"
"Even.two_mul_div_two_of_even.lean","import Mathlib

variable {m n : ℕ}

theorem two_mul_div_two_of_even : Even n → 2 * (n / 2) = n := fun h ↦
  Nat.mul_div_cancel_left' ((even_iff_exists_two_nsmul _).1 h)
","import Mathlib

variable {m n : ℕ}

theorem two_mul_div_two_of_even : Even n → 2 * (n / 2) = n := by
  intro hn
  exact Nat.two_mul_div_two_of_even hn
","PASS","1","-18"
"EvenFunction.Even.const_smul.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Even.const_smul [SMul β γ] (hg : g.Even) (r : β) : (r • g).Even := by
  intro a
  simp only [Pi.smul_apply, hg a]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Even.const_smul [SMul β γ] (hg : g.Even) (r : β) : (r • g).Even := by
  intro x
  simp [Pi.smul_apply, hg x]
","PASS","1","-5"
"EvenFunction.Even.mul_even.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Even.mul_even (hf : f.Even) (hg : g.Even) : (f * g).Even := by
  intro a
  simp only [Pi.mul_apply, hf a, hg a]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Even.mul_even (hf : f.Even) (hg : g.Even) : (f * g).Even := by
  intro x
  simp [Pi.mul_apply, hf x, hg x]
","PASS","1","-5"
"EvenFunction.Even.mul_odd.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Even.mul_odd [HasDistribNeg R] (hf : f.Even) (hg : g.Odd) : (f * g).Odd := by
  intro a
  simp only [Pi.mul_apply, hf a, hg a, mul_neg]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Even.mul_odd [HasDistribNeg R] (hf : f.Even) (hg : g.Odd) : (f * g).Odd := by
  intro x
  simp [Pi.mul_apply, hf x, hg x]
","PASS","1","-14"
"EvenFunction.Even.smul_even.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Even.smul_even [SMul β γ] (hf : f.Even) (hg : g.Even) : (f • g).Even := by
  intro a
  simp only [Pi.smul_apply', hf a, hg a]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Even.smul_even [SMul β γ] (hf : f.Even) (hg : g.Even) : (f • g).Even := by
  intro x
  simp [Pi.smul_apply, hf x, hg x]
","PASS","1","-6"
"EvenFunction.Even.smul_odd.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Even.smul_odd [Monoid β] [AddGroup γ] [DistribMulAction β γ] (hf : f.Even) (hg : g.Odd) :
    (f • g).Odd := by
  intro a
  simp only [Pi.smul_apply', hf a, hg a, smul_neg]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Even.smul_odd [Monoid β] [AddGroup γ] [DistribMulAction β γ] (hf : f.Even) (hg : g.Odd) :
    (f • g).Odd := by
  intro x
  simp [Pi.smul_apply, hf x, hg x]
","PASS","1","-16"
"EvenFunction.Odd.add.lean","import Mathlib

variable {α β : Type*} [Neg α]

theorem Odd.add [SubtractionCommMonoid β] {f g : α → β} (hf : f.Odd) (hg : g.Odd) : (f + g).Odd := by
  intro a
  simp only [hf a, hg a, Pi.add_apply, neg_add]
","FAIL
import Mathlib

variable {α β : Type*} [Neg α]

theorem Odd.add [SubtractionCommMonoid β] {f g : α → β} (hf : f.Odd) (hg : g.Odd) : (f + g).Odd := by
  intro x
  rw [Pi.add_apply, hf x, hg x, Pi.neg_apply, add_comm]
","FAIL","3","13"
"EvenFunction.Odd.const_smul.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Odd.const_smul [Monoid β] [AddGroup γ] [DistribMulAction β γ] (hg : g.Odd) (r : β) :
    (r • g).Odd := by
  intro a
  simp only [Pi.smul_apply, hg a, smul_neg]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Odd.const_smul [Monoid β] [AddGroup γ] [DistribMulAction β γ] (hg : g.Odd) (r : β) :
    (r • g).Odd := by
  intro x
  simp [Pi.smul_apply, hg x]
","PASS","1","-15"
"EvenFunction.Odd.finset_sum_eq_zero.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {α β : Type*} [AddCommGroup β] [IsAddTorsionFree β] {f : α → β}

theorem Odd.finset_sum_eq_zero [InvolutiveNeg α] {f : α → β} (hf : f.Odd) {s : Finset α}
    (hs : Finset.map (Equiv.neg α).toEmbedding s = s) :
    s.sum f = 0 := by
  simpa [neg_eq_self, funext hf, hs] using (Finset.sum_map s (Equiv.neg α).toEmbedding f).symm
","FAIL
import Mathlib

variable {α β : Type*} [Neg α]

variable {α β : Type*} [AddCommGroup β] [IsAddTorsionFree β] {f : α → β}

theorem Odd.finset_sum_eq_zero [InvolutiveNeg α] {f : α → β} (hf : f.Odd) {s : Finset α}
    (hs : Finset.map (Equiv.neg α).toEmbedding s = s) :
    s.sum f = 0 := by
  have hsum_neg : (Finset.map (Equiv.neg α).toEmbedding s).sum f = s.sum (fun x => f (-x)) := by
    simp [Finset.sum_map]
  have h1 : s.sum f = s.sum (fun x => f (-x)) := by
    calc
      s.sum f = (Finset.map (Equiv.neg α).toEmbedding s).sum f := by rw [hs]
      _ = s.sum (fun x => f (-x)) := hsum_neg
  have h2 : s.sum f = -s.sum f := by
    calc
      s.sum f = s.sum (fun x => f (-x)) := h1
      _ = s.sum (fun x => -f x) := by
        refine Finset.sum_congr rfl ?_
        intro x hx
        rw [hf x]
      _ = -s.sum f := by simp
  have h3 : s.sum f + s.sum f = 0 := by
    calc
      s.sum f + s.sum f = s.sum f + (-s.sum f) := by rw [h2]
      _ = 0 := add_right_neg _
  have h4 : (2 : ℕ) • s.sum f = 0 := by
    simpa [two_nsmul] using h3
  exact (nsmul_right_injective two_ne_zero) <| by simpa using h4
","FAIL","3","730"
"EvenFunction.Odd.mul_even.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Odd.mul_even [HasDistribNeg R] (hf : f.Odd) (hg : g.Even) : (f * g).Odd := by
  intro a
  simp only [Pi.mul_apply, hf a, hg a, neg_mul]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Odd.mul_even [HasDistribNeg R] (hf : f.Odd) (hg : g.Even) : (f * g).Odd := by
  intro x
  simp [Pi.mul_apply, hf x, hg x]
","PASS","1","-14"
"EvenFunction.Odd.mul_odd.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Odd.mul_odd [HasDistribNeg R] (hf : f.Odd) (hg : g.Odd) : (f * g).Even := by
  intro a
  simp only [Pi.mul_apply, hf a, hg a, mul_neg, neg_mul, neg_neg]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {R : Type*} [Mul R] {f g : α → R}

theorem Odd.mul_odd [HasDistribNeg R] (hf : f.Odd) (hg : g.Odd) : (f * g).Even := by
  intro x
  rw [Pi.mul_apply, Pi.mul_apply, hf x, hg x, neg_mul_neg]
","PASS","2","-7"
"EvenFunction.Odd.smul_even.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Odd.smul_even [Ring β] [AddCommGroup γ] [Module β γ] (hf : f.Odd) (hg : g.Even) :
    (f • g).Odd := by
  intro a
  simp only [Pi.smul_apply', hf a, hg a, neg_smul]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Odd.smul_even [Ring β] [AddCommGroup γ] [Module β γ] (hf : f.Odd) (hg : g.Even) :
    (f • g).Odd := by
  intro x
  simp [Pi.smul_apply, hf x, hg x, neg_smul]
","PASS","1","-6"
"EvenFunction.Odd.smul_odd.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Odd.smul_odd [Ring β] [AddCommGroup γ] [Module β γ] (hf : f.Odd) (hg : g.Odd) :
    (f • g).Even := by
  intro a
  simp only [Pi.smul_apply', hf a, hg a, smul_neg, neg_smul, neg_neg]
","import Mathlib

variable {α β : Type*} [Neg α]

variable {γ : Type*} {f : α → β} {g : α → γ}

theorem Odd.smul_odd [Ring β] [AddCommGroup γ] [Module β γ] (hf : f.Odd) (hg : g.Odd) :
    (f • g).Even := by
  intro x
  simp [Pi.smul_apply, hf x, hg x, smul_neg, neg_smul]
","PASS","1","-15"
"EvenFunction.Odd.sum_eq_zero.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {α β : Type*} [AddCommGroup β] [IsAddTorsionFree β] {f : α → β}

theorem Odd.sum_eq_zero [Fintype α] [InvolutiveNeg α] {f : α → β} (hf : f.Odd) : ∑ a, f a = 0 := hf.finset_sum_eq_zero <| Finset.map_univ_equiv (Equiv.neg α)
","FAIL
import Mathlib

variable {α β : Type*} [Neg α]

variable {α β : Type*} [AddCommGroup β] [IsAddTorsionFree β] {f : α → β}

theorem Odd.sum_eq_zero [Fintype α] [InvolutiveNeg α] {f : α → β} (hf : f.Odd) : ∑ a, f a = 0 := by
  classical
  let e : α ≃ α :=
    { toFun := fun a => -a
      invFun := fun a => -a
      left_inv := by intro a; simp
      right_inv := by intro a; simp }
  have hneg : ∑ a, f (-a) = ∑ a, f a := by
    simpa [e] using Fintype.sum_bijective e f
  have hodd : ∑ a, f (-a) = -∑ a, f a := by
    rw [show (∑ a, f (-a)) = ∑ a, (-f a) by
      refine Finset.sum_congr rfl ?_
      intro a ha
      exact hf a]
    rw [Finset.sum_neg_distrib]
  have hadd : ∑ a, f a + ∑ a, f a = 0 := by
    calc
      ∑ a, f a + ∑ a, f a = ∑ a, f a + ∑ a, f (-a) := by rw [hneg.symm]
      _ = 0 := by rw [hodd]; abel
  exact eq_zero_of_two_eq_zero hadd
","FAIL","3","582"
"EvenFunction.zero_of_even_and_odd.lean","import Mathlib

variable {α β : Type*} [Neg α]

variable {α β : Type*} [AddCommGroup β] [IsAddTorsionFree β] {f : α → β}

theorem zero_of_even_and_odd [Neg α] (he : f.Even) (ho : f.Odd) : f = 0 := by
  ext r
  rw [Pi.zero_apply, ← neg_eq_self, ← ho, he]
","FAIL
import Mathlib

variable {α β : Type*} [Neg α]

variable {α β : Type*} [AddCommGroup β] [IsAddTorsionFree β] {f : α → β}

theorem zero_of_even_and_odd [Neg α] (he : f.Even) (ho : f.Odd) : f = 0 := by
  ext x
  have h1 : f x = f (-x) := he x
  have h2 : f (-x) = -f x := ho x
  have h : f x = -f x := h1.trans h2
  have hsum : f x + f x = 0 := by
    calc
      f x + f x = (-f x) + f x := by rw [h]
      _ = 0 := neg_add_cancel (f x)
  have htwo : (2 : ℕ) • f x = 0 := by
    simpa [two_nsmul] using hsum
  exact eq_of_two_nsmul_zero htwo
","FAIL","3","291"
"Exact.Exact.inl_snd.lean","import Mathlib

variable {R M M' N N' P P' : Type*}

variable [Semiring R] [AddCommMonoid M] [AddCommMonoid N] [Module R M] [Module R N]

theorem Exact.inl_snd : Function.Exact (LinearMap.inl R M N) (LinearMap.snd R M N) := by
  rintro ⟨x, y⟩
  simp only [LinearMap.snd_apply, @eq_comm _ y, LinearMap.coe_inl, Set.mem_range, Prod.mk.injEq,
    exists_eq_left]
","FAIL
import Mathlib

variable {R M M' N N' P P' : Type*}

variable [Semiring R] [AddCommMonoid M] [AddCommMonoid N] [Module R M] [Module R N]

theorem Exact.inl_snd : Function.Exact (LinearMap.inl R M N) (LinearMap.snd R M N) := by
  rw [LinearMap.exact_iff]
  ext x
  constructor
  · rintro ⟨m, rfl⟩
    change LinearMap.snd R M N (LinearMap.inl R M N m) = 0
    simp
  · intro hx
    refine ⟨x.1, ?_⟩
    ext
    · simp [LinearMap.inl]
    · simpa [LinearMap.mem_ker] using hx
","FAIL","3","119"
"Exact.Exact.inr_fst.lean","import Mathlib

variable {R M M' N N' P P' : Type*}

variable [Semiring R] [AddCommMonoid M] [AddCommMonoid N] [Module R M] [Module R N]

theorem Exact.inr_fst : Function.Exact (LinearMap.inr R M N) (LinearMap.fst R M N) := by
  rintro ⟨x, y⟩
  simp only [LinearMap.fst_apply, @eq_comm _ x, LinearMap.coe_inr, Set.mem_range, Prod.mk.injEq,
    exists_eq_right]
","FAIL
import Mathlib

variable {R M M' N N' P P' : Type*}

variable [Semiring R] [AddCommMonoid M] [AddCommMonoid N] [Module R M] [Module R N]

theorem Exact.inr_fst : Function.Exact (LinearMap.inr R M N) (LinearMap.fst R M N) := by
  rw [LinearMap.exact_iff]
  ext x
  constructor
  · intro hx
    refine ⟨x.2, ?_⟩
    apply Prod.ext
    · exact hx
    · simp [LinearMap.inr]
  · rintro ⟨y, rfl⟩
    rfl
","FAIL","3","43"
"Exact.Exact.split_tfae'.lean","import Mathlib

variable {R M M' N N' P P' : Type*}

variable [Semiring R]

variable [AddCommGroup M] [AddCommGroup N] [AddCommGroup P] [Module R M] [Module R N] [Module R P]

variable {f : M →ₗ[R] N} {g : N →ₗ[R] P}

theorem Exact.split_tfae' (h : Function.Exact f g) :
    List.TFAE [
      Function.Injective f ∧ ∃ l, g ∘ₗ l = LinearMap.id,
      Function.Surjective g ∧ ∃ l, l ∘ₗ f = LinearMap.id,
      ∃ e : N ≃ₗ[R] M × P, f = e.symm ∘ₗ LinearMap.inl R M P ∧ g = LinearMap.snd R M P ∘ₗ e] := by
  tfae_have 1 → 3
  | ⟨hf, l, hl⟩ => ⟨_, (h.splitSurjectiveEquiv hf ⟨l, hl⟩).2⟩
  tfae_have 2 → 3
  | ⟨hg, l, hl⟩ => ⟨_, (h.splitInjectiveEquiv hg ⟨l, hl⟩).2⟩
  tfae_have 3 → 1
  | ⟨e, e₁, e₂⟩ => by
    have : Function.Injective f := e₁ ▸ e.symm.injective.comp LinearMap.inl_injective
    exact ⟨this, ⟨_, ((h.splitSurjectiveEquiv this).symm ⟨e, e₁, e₂⟩).2⟩⟩
  tfae_have 3 → 2
  | ⟨e, e₁, e₂⟩ => by
    have : Function.Surjective g := e₂ ▸ Prod.snd_surjective.comp e.surjective
    exact ⟨this, ⟨_, ((h.splitInjectiveEquiv this).symm ⟨e, e₁, e₂⟩).2⟩⟩
  tfae_finish
","FAIL
import Mathlib

variable {R M M' N N' P P' : Type*}

variable [Semiring R]

variable [AddCommGroup M] [AddCommGroup N] [AddCommGroup P] [Module R M] [Module R N] [Module R P]

variable {f : M →ₗ[R] N} {g : N →ₗ[R] P}

theorem Exact.split_tfae' (h : Function.Exact f g) :
    List.TFAE [
      Function.Injective f ∧ ∃ l, g ∘ₗ l = LinearMap.id,
      Function.Surjective g ∧ ∃ l, l ∘ₗ f = LinearMap.id,
      ∃ e : N ≃ₗ[R] M × P, f = e.symm ∘ₗ LinearMap.inl R M P ∧ g = LinearMap.snd R M P ∘ₗ e] := by
  constructor
  · intro h1
    rcases h1 with ⟨hf, l, hl⟩
    have hg : Function.Surjective g := by
      intro p
      refine ⟨l p, ?_⟩
      simpa using congrArg (fun u => u p) hl
    rcases (h.split_tfae hf hg).out 0 (by simp) with h01
    exact ⟨hg, h01 ⟨l, hl⟩⟩
  · intro h2
    rcases h2 with ⟨hg, l, hl⟩
    have hf : Function.Injective f := by
      intro x y hxy
      have := congrArg l hxy
      simpa using this
    rcases (h.split_tfae hf hg).out 1 (by simp) with h12
    exact h12 ⟨l, hl⟩
  · intro h3
    rcases h3 with ⟨e, hf_eq, hg_eq⟩
    have hf : Function.Injective f := by
      rw [hf_eq]
      exact (e.symm.injective.comp <| (LinearMap.inl R M P).injective)
    have hg : Function.Surjective g := by
      rw [hg_eq]
      exact (LinearMap.snd R M P).surjective.comp e.surjective
    rcases (h.split_tfae hf hg).out 2 (by simp) with h20
    exact h20 ⟨e, hf_eq, hg_eq⟩
  · intro h1
    rcases h1 with ⟨hf, l, hl⟩
    have hg : Function.Surjective g := by
      intro p
      refine ⟨l p, ?_⟩
      simpa using congrArg (fun u => u p) hl
    rcases (h.split_tfae hf hg).mp with ⟨_, hrest⟩
    rcases hrest.mp with ⟨_, h23⟩
    exact h23.mp
  · intro h2
    rcases h2 with ⟨hg, l, hl⟩
    have hf : Function.Injective f := by
      intro x y hxy
      have := congrArg l hxy
      simpa using this
    rcases (h.split_tfae hf hg).mp with ⟨h12, _⟩
    exact h12.mpr
  · intro h3
    rcases h3 with ⟨e, hf_eq, hg_eq⟩
    have hf : Function.Injective f := by
      rw [hf_eq]
      exact (e.symm.injective.comp <| (LinearMap.inl R M P).injective)
    have hg : Function.Surjective g := by
      rw [hg_eq]
      exact (LinearMap.snd R M P).surjective.comp e.surjective
    rcases (h.split_tfae hf hg).mp with ⟨h12, hrest⟩
    rcases hrest.mp with ⟨h23, _⟩
    exact h23.mpr ⟨e, hf_eq, hg_eq⟩
","FAIL","3","1251"
